gps_millis,x_rx_wls_m,y_rx_wls_m,z_rx_wls_m,b_rx_wls_m,lat_rx_wls_deg,lon_rx_wls_deg,alt_rx_wls_m
1387166450007.0,-1271289.3852212492,5641567.159268104,2685675.52420024,1965668.5019088972,25.05773795039647,102.69910419802747,1902.6658061587787
1387166451007.0,-1271352.6803365576,5641609.580459731,2685708.233297699,1965822.6278165434,25.057793994604573,102.69962356062534,1966.6125213399896
1387166452007.0,-1271352.6329773115,5641609.410756753,2685708.2291978695,1965915.8890102322,25.057794633655185,102.6996234725164,1966.4513835585035
1387166453007.0,-1271353.2032379084,5641609.628395767,2685708.6324800984,1966009.7811266761,25.057796639890363,102.69962851010982,1966.9280851148226
1387166454007.0,-1271353.5020301528,5641609.660095927,2685708.9352347273,1966103.4618240085,25.05779874570925,102.69963132892074,1967.1438296438848
1387166455007.0,-1271354.2058888427,5641610.289999758,2685709.2856829935,1966197.5292848232,25.05779867053984,102.69963675981457,1967.9890867440213
1387166456007.0,-1271355.0247310633,5641610.908847922,2685709.8697543833,1966291.7764092758,25.057800449896767,102.69964332611333,1968.9464195816756
1387166457007.0,-1271361.6932875563,5641611.386289288,2685713.580311658,1966390.3094431665,25.057823400835492,102.69970673841338,1972.2679248302768
1387166458007.0,-1271362.3188479636,5641611.660263488,2685713.938335917,1966484.2417197218,25.057824780545367,102.69971218777398,1972.7862563715796
1387166459007.0,-1271362.6832189637,5641611.699867277,2685714.0936779263,1966577.8863229135,25.057825596654897,102.69971562319121,1972.9596119174128
1387166460007.0,-1271362.9165814184,5641611.888268954,2685714.2852671924,1966671.5388016184,25.0578262643537,102.69971746830713,1973.2537245374706
1387166461007.0,-1271363.110965208,5641611.880856468,2685714.285281448,1966764.9711352475,25.057826128772184,102.69971936318795,1973.2858915758702
1387166462007.0,-1271362.7047968677,5641611.57302251,2685714.169543997,1966857.96831855,25.057826671711908,102.6997161080204,1972.8839457926815
1387166463007.0,-1271362.9291638806,5641611.877711543,2685714.343208458,1966951.5928698333,25.057826766828704,102.69971761291248,1973.2714405747377
1387166464007.0,-1271362.562036836,5641611.676347731,2685714.183153225,1967044.6090412154,25.05782651765931,102.69971450318278,1972.9525895380116
1387166465007.0,-1271289.357834766,5641566.956193912,2685676.5189089975,1967069.2929574926,25.057746862674172,102.69910437562497,1902.9021817291157
1387166466007.0,-1271289.3100681566,5641567.223953603,2685676.6759994323,1967162.8142795784,25.057747188665164,102.69910333077279,1903.1958272446727
1387166467007.0,-1271289.382984234,5641567.261462053,2685676.719941341,1967256.21448203,25.05774734677684,102.69910395382885,1903.2621056197513
1387166468007.0,-1271289.127245517,5641567.2986665405,2685676.639670968,1967349.39335562,25.05774676669942,102.69910140102982,1903.2100590047003
1387166469007.0,-1271289.2878331728,5641567.227780355,2685676.6620429843,1967442.7849416877,25.057747078980775,102.69910310753241,1903.188870141108
1387166470007.0,-1271289.1854424004,5641567.1171581345,2685676.497324943,1967535.906027742,25.057746230875377,102.69910235883827,1903.00095743167
1387166471007.0,-1271362.7560962809,5641612.161904176,2685714.455708706,1967698.331096651,25.05782677229675,102.6997153212077,1973.5357681141993
1387166472007.0,-1271363.0141911858,5641612.073972541,2685714.588741798,1967791.8706759477,25.05782797086992,102.69971800723825,1973.565804753243
1387166473007.0,-1271357.5128419767,5641611.984438421,2685711.5074149994,1967881.040532594,25.057807736870757,102.69966503122997,1971.086047250149
1387166474007.0,-1271358.148563153,5641612.30057211,2685712.0550432717,1967975.0164761164,25.057810500899706,102.6996704869725,1971.7239625100551
1387166475007.0,-1271359.072720706,5641612.539727049,2685712.650634833,1968069.1314399757,25.057813701702567,102.6996788981416,1972.3716062051626
1387166476007.0,-1271360.3793400917,5641612.98731182,2685713.295733916,1968163.522097729,25.057816208690713,102.69969055186196,1973.300578664925
1387166477007.0,-1271298.5103795296,5641569.7390109915,2685681.4606570867,1968196.931952066,25.057769196130565,102.69918677586753,1909.2770541873836
1387166478007.0,-1271361.6741435223,5641612.923082227,2685713.8213788015,1968350.959794053,25.057819657447475,102.69970320614377,1973.7243053305504
1387166479007.0,-1271362.4792174627,5641612.915080007,2685714.206998771,1968444.8120408235,25.057822163323817,102.69971100468078,1974.0408867000538
1387166480007.0,-1271363.5239431483,5641613.4532315945,2685714.953762459,1968539.185736621,25.05782538380467,102.69971992990968,1975.0407975301955
1387166481007.0,-1271363.7549995817,5641613.510183004,2685715.112237975,1968632.6843663568,25.05782627286835,102.69972203904496,1975.2042610645465
1387166482007.0,-1271302.1049069797,5641570.971132462,2685683.8162708427,1968666.745019182,25.057780839395075,102.69921883411256,1912.079405893743
1387166483007.0,-1271302.2103736796,5641570.91318135,2685683.8016446335,1968760.0477446965,25.057780847287372,102.69921997968655,1912.0430015096636
1387166484007.0,-1271301.8117424126,5641570.575444722,2685683.385760171,1968852.8409988738,25.057779041593637,102.6992168624308,1911.4890117387633
1387166485007.0,-1271301.8599814815,5641570.461190866,2685683.3425121075,1968946.1205317013,25.057779073518095,102.69921757751646,1911.3793327073718
1387166486007.0,-1271302.1709650126,5641570.475905735,2685683.620797955,1969039.7564813143,25.057781032414248,102.69922055118361,1911.5721295457008
1387166487007.0,-1271302.7368174715,5641570.561679382,2685683.8156824973,1969133.523166571,25.05778183036463,102.69922583344166,1911.8431546668116
1387166488007.0,-1271303.1515243147,5641570.73453603,2685684.0423800875,1969227.2244757179,25.05778269068666,102.69922946518022,1912.1745112196725
1387166489007.0,-1271303.6319692468,5641570.695004363,2685684.3408694332,1969320.9246822745,25.057784874632247,102.6992341948735,1912.3616731552952
1387166490007.0,-1271304.047398164,5641570.769313964,2685684.5911642513,1969414.6349473628,25.057786294718177,102.69923804822692,1912.6160796488973
1387166491007.0,-1271304.793892032,5641570.954117541,2685684.944972658,1969508.5939073865,25.057787870874648,102.69924486072925,1913.0779025572288
1387166492007.0,-1271305.7974775624,5641571.327606905,2685685.5584287206,1969602.8410686066,25.0577906501424,102.69925374711069,1913.8676382488843
1387166493007.0,-1271306.845524388,5641571.711380416,2685686.14055017,1969697.121698131,25.057793097533374,102.69926304081812,1914.662045338865
1387166494007.0,-1271307.6448052172,5641571.915939732,2685686.550306124,1969791.107395566,25.057795013056456,102.69927032048477,1915.1755348532743
1387166495007.0,-1271308.580832688,5641572.389498076,2685687.122680606,1969885.283243931,25.057797140101755,102.69927833594814,1916.0228508591924
1387166496007.0,-1271309.4756667407,5641572.710292844,2685687.621259658,1969979.3748925116,25.057799268076295,102.69928628598932,1916.6957084931107
1387166497007.0,-1271310.0741134982,5641572.873972752,2685687.9169432176,1970073.182297281,25.057800572203956,102.69929171359023,1917.084764157369
1387166498007.0,-1271310.402567381,5641572.838933602,2685688.0232338607,1970166.682485489,25.057801295825982,102.69929496447352,1917.1642263507786
1387166499007.0,-1271371.771922749,5641615.220174897,2685719.517235489,1970319.2505382414,25.05784917209768,102.69979579873947,1980.1776504715735
1387166500007.0,-1271310.6439661304,5641573.023884038,2685688.1550854337,1970353.657342312,25.057801481280315,102.69929689481143,1917.4315872977072
1387166501007.0,-1271310.522850203,5641572.763494371,2685687.9512755265,1970446.7382797247,25.057800887770387,102.69929629133722,1917.0910360215844
1387166502007.0,-1271310.3490498923,5641572.585820955,2685687.8711949526,1970539.86685532,25.057801041624508,102.69929499850113,1916.8654944189304
1387166503007.0,-1271310.4064194506,5641572.5239613885,2685687.978125108,1970633.2492569173,25.05780209826256,102.6992956877198,1916.8675410043224
1387166504007.0,-1271310.4515869047,5641572.36983916,2685687.9074719367,1970726.507420454,25.057802057382197,102.6992964599527,1916.7104109187535
1387166505007.0,-1271321.4328460707,5641575.897676669,2685693.7215231853,1970829.085402,25.05782720735459,102.69939491205933,1924.4773288508977
1387166506007.0,-1271318.2125573708,5641575.007049448,2685692.066574588,1970919.671837281,25.05781970450327,102.69936572722415,1922.3480346764782
1387166507007.0,-1271358.3314138874,5641606.208384796,2685712.466302217,1971052.7623902755,25.057836425385112,102.699685523426,1966.5507761760962
1387166508007.0,-1271356.26626629,5641605.403389259,2685711.3919784017,1971144.269869121,25.057832379445987,102.69966731690411,1964.973101804897
1387166509007.0,-1271355.2370788688,5641603.354591665,2685705.373398225,1971232.7118144569,25.05779168035011,102.69966183211758,1960.4085134864683
1387166510007.0,-1271355.4299047026,5641602.248569861,2685705.4299161923,1971325.7593657172,25.057796104406336,102.69966610478792,1959.493438868176
1387166511007.0,-1271354.9153818083,5641601.720514636,2685705.224855059,1971418.5109712034,25.057796829291757,102.69966228200867,1958.837469332299
1387166512007.0,-1271356.5787521142,5641602.330117513,2685711.7448292323,1971516.6984370665,25.057846460861203,102.69967703090292,1962.468868320582
1387166513007.0,-1271356.6380071323,5641602.436281826,2685711.776423322,1971610.0710198581,25.057846273502584,102.69967737237577,1962.5878694863034
1387166514007.0,-1271360.9525723634,5641602.48542249,2685714.1920106485,1971706.6052483988,25.057862212791452,102.69971896606143,1964.5136220179206
1387166515007.0,-1271361.4170530778,5641602.575656219,2685714.2920673457,1971800.222598841,25.057862304025765,102.69972325877868,1964.7282419774208
1387166516007.0,-1271357.0714731896,5641602.69053034,2685711.874405993,1971890.284073447,25.05784576227941,102.69968100809976,1962.940377160799
1387166517007.0,-1271357.455336354,5641602.907631777,2685712.1185482144,1971983.904713834,25.057846626134953,102.69968424531514,1963.3120822877977
1387166518007.0,-1271362.484093241,5641603.076684769,2685714.830396851,1972080.967352257,25.05786394017924,102.6997324805504,1965.6115120139398
1387166519007.0,-1271362.3866015181,5641603.270004873,2685714.778241825,1972174.1940274562,25.057862874885174,102.69973111721721,1965.7408477073354
1387166520007.0,-1271361.67326638,5641602.97460821,2685714.3116135234,1972266.7961100906,25.057860760949254,102.69972486615842,1965.1401066904086
1387166521007.0,-1271357.014352709,5641602.89662183,2685711.7996863555,1972356.5650858444,25.057844430969922,102.69968000714299,1963.0794823717056
1387166522007.0,-1271356.8643569788,5641602.834278006,2685711.72512118,1972449.7065428302,25.057844179883592,102.69967869320779,1962.9629355632062
1387166523007.0,-1271356.3840915444,5641602.624379708,2685711.517737157,1972542.5972160208,25.057843670680853,102.69967450856508,1962.5939658778427
1387166524007.0,-1271354.8112469867,5641601.896943762,2685710.7224316983,1972634.4940211293,25.057841202909042,102.69966089126022,1961.3010478710703
1387166525007.0,-1271354.035262147,5641601.54318757,2685710.2474101684,1972727.0412204538,25.05783929059947,102.69965416178749,1960.6327027706327
1387166526007.0,-1271352.735621063,5641600.8968672035,2685709.569094931,1972819.1609583918,25.0578372472223,102.69964300834201,1959.5154260046222
1387166527007.0,-1271351.815392493,5641600.438656352,2685709.124106207,1972911.615792668,25.057836091122972,102.69963511224309,1958.7387664362175
1387166528007.0,-1271351.181702359,5641600.303024655,2685708.8595640305,1973004.4132290022,25.057834966637035,102.69962928297143,1958.3806651748419
1387166529007.0,-1271350.4897982944,5641600.078188568,2685708.5145494593,1973097.1318989599,25.05783356580395,102.69962308534755,1957.8980564088909
1387166530007.0,-1271349.8170430604,5641599.932452742,2685708.178444594,1973189.9004417642,25.057831926776384,102.69961690051343,1957.4929371450648
1387166531007.0,-1271349.7058756987,5641600.03986956,2685708.072071142,1973283.11360844,25.05783075003266,102.69961559210806,1957.5206719964538
1387166532007.0,-1271349.8685387245,5641600.338907045,2685708.1721871397,1973376.5901219281,25.05783031679595,102.69961651294325,1957.8597337090312
1387166533007.0,-1271350.4113341402,5641600.906571059,2685708.4390533366,1973470.4438264987,25.057829925732268,102.69962052271588,1958.5825128742388
1387166534007.0,-1271350.871445803,5641601.194102486,2685708.671569677,1973564.17096098,25.057830367862955,102.69962434348558,1959.0267188469224
1387166535007.0,-1271351.8314180977,5641601.90253541,2685709.1515786867,1973658.4084906215,25.057830843859428,102.69963207871344,1960.0472514847218
1387166536007.0,-1271352.3059119685,5641602.298421743,2685709.3999038967,1973752.1596577973,25.057830999121048,102.69963580248344,1960.5967726180506
1387166537007.0,-1271352.9007223728,5641602.880158395,2685709.6898212596,1973846.0806424504,25.05783070032561,102.69964028433148,1961.352109820189
1387166538007.0,-1271353.8741056023,5641603.655978937,2685710.2101520575,1973940.3588638161,25.05783124342273,102.69964800239765,1962.4519427641337
1387166539007.0,-1271355.222384252,5641604.5432559,2685710.855330809,1974034.8847020303,25.057832076573856,102.6996591011047,1963.7778092922017
1387166540007.0,-1271356.5203191251,5641605.289752801,2685711.485464341,1974129.32789185,25.05783335395711,102.69967001985792,1964.9628679131329
1387166541007.0,-1271357.6330218671,5641605.779899161,2685712.05169493,1974223.568438613,25.0578352204227,102.69967970666927,1965.8574309846133
1387166542007.0,-1271358.437911513,5641606.313897737,2685712.4464574843,1974317.5922589474,25.057835780234676,102.69968632292154,1966.6568240324352
1387166543007.0,-1271359.0583890108,5641606.459950249,2685712.72522674,1974411.3646001683,25.057836993272502,102.69969200178437,1967.027529238858
1387166544007.0,-1271359.0569535005,5641606.061360828,2685712.744264053,1974504.50659621,25.05783863633852,102.69969285606534,1966.6830652443905
1387166545007.0,-1271358.8553863822,5641605.791877169,2685712.6768186777,1974597.5645133096,25.057839259157788,102.69969149485354,1966.3762100513695
1387166546007.0,-1271358.3670676698,5641605.3945629345,2685712.4389138287,1974690.3588091698,25.05783920602819,102.69968764058297,1965.8270868766945
1387166547007.0,-1271358.7212368401,5641605.458324128,2685712.647245897,1974783.9256945106,25.05784037384073,102.69969092478667,1966.0422020128487
1387166548007.0,-1271358.998548926,5641605.433870236,2685712.820098389,1974877.42179938,25.057841645110003,102.69969365829752,1966.1490269890555
1387166549007.0,-1271359.0096146208,5641605.267302306,2685712.8404926383,1974970.6701603257,25.057842423623413,102.69969412804512,1966.0126691195287
1387166550007.0,-1271359.744805224,5641605.504820889,2685713.23970758,1975064.5702544358,25.057844183888907,102.69970071640225,1966.5380625275793
1387166551007.0,-1271360.6184702653,5641606.005958327,2685713.6742607816,1975158.6847344544,25.05784513373517,102.6997080689465,1967.3389650672398
1387166552007.0,-1271361.9719371719,5641606.737374551,2685714.385495046,1975253.266007627,25.057847083696924,102.69971955725535,1968.5561055469964
1387166553007.0,-1271362.826299743,5641607.262723255,2685714.8318172763,1975347.3614876978,25.05784805569866,102.69972667050112,1969.379544746997
1387166554007.0,-1271362.8109342093,5641607.488359158,2685714.840431186,1975440.721552887,25.0578472976993,102.69972603054009,1969.57953166239
1387166555007.0,-1271363.478940403,5641608.13070259,2685715.1293856534,1975534.6775803897,25.05784670353737,102.69973108780938,1970.4025979928913
1387166556007.0,-1271364.1460340896,5641608.335016282,2685715.447100349,1975628.519332462,25.05784797854962,102.69973709031963,1970.8505684427219
1387166557007.0,-1271363.93453966,5641608.274597411,2685715.3691894696,1975721.6665127454,25.05784774461105,102.69973517780375,1970.7220581296556
1387166558007.0,-1271363.343223394,5641608.061840792,2685715.0136104506,1975814.4396171256,25.05784612785635,102.69972992607828,1970.2656808234528
1387166559007.0,-1271362.9345303373,5641607.9505338855,2685714.7746124477,1975907.3809959672,25.057844932444667,102.69972621845729,1969.984701947265
1387166560007.0,-1271361.544863679,5641607.025965969,2685714.1128390986,1975999.350350542,25.057844137462414,102.69971480097675,1968.6106087064657
1387166561007.0,-1271360.5109115618,5641606.294542554,2685713.552923629,1976091.616886978,25.05784315610886,102.6997064008242,1967.5211818031084
1387166562007.0,-1271359.022449631,5641605.032553242,2685712.818846964,1976183.4117718623,25.057843111192316,102.69969476339664,1965.7986053547033
1387166563007.0,-1271357.808691787,5641604.187275777,2685712.177797737,1976275.4987763849,25.057842042166836,102.69968487337867,1964.5383926775478
1387166564007.0,-1271356.8092312803,5641603.649258908,2685711.626797159,1976367.8450745395,25.057840383551262,102.69967638532846,1963.6305279620215
1387166565007.0,-1271355.8144556098,5641602.930768052,2685711.077762862,1976460.1533852443,25.05783941000917,102.69966833563984,1962.5649408284075
1387166566007.0,-1271355.6779216712,5641602.9106594,2685711.003808525,1976553.3367025116,25.05783899512173,102.69966705982303,1962.4886576916158
1387166567007.0,-1271355.2516502088,5641602.750118791,2685710.716208858,1976646.2466930065,25.05783760072624,102.6996632895327,1962.1400853100097
1387166568007.0,-1271355.4138959057,5641602.922415887,2685710.7862642175,1976739.698964599,25.057837394666173,102.69966448237994,1962.3543294040917
1387166569007.0,-1271355.2018709665,5641602.873491161,2685710.671271345,1976832.79960662,25.05783681515974,102.69966253969794,1962.2201658141023
1387166570007.0,-1271355.2440266432,5641603.027967168,2685710.6400017743,1976926.1044594892,25.057835948104163,102.6996626106781,1962.3518307926408
1387166571007.0,-1271309.6984170584,5641571.889959104,2685687.325548236,1976975.6396031247,25.057799722195206,102.69929022561382,1915.889878545215
1387166572007.0,-1271310.4302752004,5641572.173292565,2685687.696911204,1977069.5104743661,25.05780108676631,102.69929668205333,1916.4432952644106
1387166573007.0,-1271311.093462621,5641572.408511366,2685688.0436774017,1977163.35359178,25.057802487359695,102.69930257957137,1916.9300992642895
1387166574007.0,-1271311.6838124332,5641572.659802906,2685688.3062633923,1977257.1103455992,25.05780320102663,102.69930773809298,1917.3809489319358
1387166575007.0,-1271312.0682809285,5641572.748627964,2685688.4870640873,1977350.656162715,25.057804024864733,102.69931126058874,1917.6125849460668
1387166576007.0,-1271312.624155218,5641572.977622185,2685688.7601892883,1977444.4166000045,25.05780493680168,102.69931613446116,1918.0413281932442
1387166577007.0,-1271312.6908619455,5641572.901190699,2685688.7813497176,1977537.7077014989,25.05780533873651,102.6993169456633,1917.996030489733
1387166578007.0,-1271312.9499063182,5641572.988909437,2685688.9044053354,1977631.1810254117,25.057805800005916,102.6993192583211,1918.1772545054155
1387166579007.0,-1271313.180090458,5641573.112698058,2685689.0007225084,1977724.659461651,25.05780593243565,102.69932121347834,1918.373282286474
1387166580007.0,-1271313.6086448035,5641573.321205578,2685689.1979658925,1977818.3124116852,25.057806407388174,102.69932490139983,1918.72642767282
1387166581007.0,-1271314.3407138034,5641573.61709479,2685689.608391349,1977912.281274599,25.057808044309265,102.69933133252545,1919.3075267646022
1387166582007.0,-1271314.5107581355,5641573.711759671,2685689.712801665,1978005.7344368878,25.057808402030638,102.69933276985218,1919.4692685532184
1387166583007.0,-1271314.458872356,5641573.701020315,2685689.623625911,1978098.9425055955,25.057807756635327,102.69933229175734,1919.4116763890827
1387166584007.0,-1271314.3468276896,5641573.617296333,2685689.577389484,1978192.116214182,25.05780778497137,102.69933139117829,1919.2957921226023
1387166585007.0,-1271314.259942102,5641573.489052918,2685689.563669935,1978285.350068646,25.057808224003455,102.69933083073063,1919.1593473580067
1387166586007.0,-1271313.139775163,5641573.11505788,2685688.911060249,1978377.6258857008,25.057805224497145,102.69932081868394,1918.3293642873334
1387166587007.0,-1271312.2914003467,5641572.762091402,2685688.4297671216,1978470.1523089686,25.057803318765178,102.69931338775517,1917.64464861086
1387166588007.0,-1271311.286736316,5641572.413756096,2685687.9022972034,1978562.574268268,25.057801149579063,102.69930443617415,1916.9133443017813
1387166589007.0,-1271288.6037101315,5641564.829858875,2685676.06278463,1978636.65939951,25.05775169593314,102.69910171798854,1900.6797333657241
1387166590007.0,-1271309.7170133784,5641571.881861001,2685687.0582257346,1978747.8098108694,25.057797551325933,102.69929042298854,1915.773205704598
1387166591007.0,-1271309.3391197508,5641571.756182284,2685686.828906172,1978840.7354251733,25.0577964627242,102.69928704430657,1915.4897615131583
1387166592007.0,-1271309.9319433735,5641571.935477485,2685687.1764072184,1978934.5652341566,25.057798136974778,102.6992923835493,1915.9134433030415
1387166593007.0,-1271310.8701494136,5641572.288151942,2685687.667119034,1979028.681878505,25.05780004531661,102.69930068335313,1916.619779087115
1387166594007.0,-1271312.4731168249,5641572.765897888,2685688.500128554,1979123.307226365,25.05780372710741,102.69931513578759,1917.7140005565543
1387166595007.0,-1271313.9188758729,5641573.328208793,2685689.2107076473,1979217.7968911168,25.05780622476703,102.69932788458617,1918.7997937913956
1387166596007.0,-1271315.2650520555,5641573.654055066,2685689.8564608837,1979312.1318433548,25.057809157846176,102.69934018592062,1919.6293314550533
1387166597007.0,-1271315.9741578493,5641573.935801675,2685690.1641377755,1979406.0057717585,25.057810026796602,102.69934642590376,1920.149842255289
1387166598007.0,-1271316.4479756684,5641574.038867016,2685690.3788404576,1979499.6309684955,25.057810999616223,102.69935078095845,1920.4262149423157
1387166599007.0,-1271316.341858406,5641574.083087229,2685690.274444225,1979592.8320846772,25.057810070428072,102.6993496590034,1920.3999453838771
1387166600007.0,-1271316.8257049592,5641574.23985115,2685690.471788011,1979686.5108193872,25.05781069267877,102.69935399403035,1920.7184177316656
1387166601007.0,-1271316.7228047822,5641574.092106788,2685690.34303377,1979779.5911417187,25.057810277440062,102.69935332127311,1920.5128294212732
1387166602007.0,-1271316.4398412448,5641573.724856888,2685689.763707425,1979872.2229420948,25.057807148426058,102.69935138626035,1919.8865690504197
1387166603007.0,-1271316.4523962545,5641573.645174983,2685689.5300024985,1979965.3136513487,25.057805524385234,102.6993516811561,1919.7196711695287
1387166604007.0,-1271316.6714504352,5641573.636699373,2685689.519446558,1980058.6821165802,25.05780528562746,102.69935381681402,1919.751333753591
1387166605007.0,-1271316.655465889,5641573.824468553,2685689.6922234213,1980152.1500267594,25.057806011416233,102.69935325335409,1919.9872625773305
1387166606007.0,-1271316.9251020222,5641573.9492051015,2685689.8497357643,1980245.7218088713,25.05780660744876,102.69935558775572,1920.217902954841
1387166607007.0,-1271317.4156545768,5641574.327843203,2685690.2368240077,1980339.599183103,25.05780794796826,102.69935950434885,1920.8141484732714
1387166608007.0,-1271317.2321517293,5641574.465988834,2685690.257438567,1980432.9089185675,25.057807755579766,102.6993574298763,1920.9084179173265
1387166609007.0,-1271316.6404989166,5641574.595534812,2685690.235351986,1980526.0385453615,25.057807589116816,102.69935142929246,1920.8957215343926
1387166610007.0,-1271316.3877901689,5641574.841290557,2685690.379740496,1980619.433106527,25.057808065516383,102.69934845155515,1921.1237285740854
1387166611007.0,-1271315.462463625,5641574.777675412,2685690.093125852,1980712.1815253412,25.057806737082466,102.69933964666542,1920.7618463985891
1387166612007.0,-1271314.437831305,5641574.467970323,2685689.453915455,1980804.5286939435,25.057803527125618,102.69933041795647,1920.0133777342153
1387166613007.0,-1271370.4737478932,5641592.789172207,2685718.393480109,1980944.92676782,25.057924714839846,102.69983210849165,1959.6204830428485
1387166614007.0,-1271369.5858865625,5641592.438008064,2685717.889506281,1981037.4125354905,25.057922650198705,102.69982429208345,1958.9198837642957
1387166615007.0,-1271367.2440503775,5641591.592902137,2685716.487301456,1981128.559941611,25.057916305850487,102.69980349869435,1957.1127867030784
1387166616007.0,-1271365.7569826776,5641590.974591401,2685715.5331817186,1981220.396233113,25.057912060783856,102.69979047275199,1955.8661207610883
1387166617007.0,-1271364.0862755883,5641590.396776351,2685714.653244382,1981312.229755404,25.057908425485806,102.69977558370587,1954.6500887274726
1387166618007.0,-1271362.6815273743,5641589.991396177,2685713.9294931437,1981404.332962313,25.057905200597716,102.69976288960126,1953.7055569277702
1387166619007.0,-1271361.6149339424,5641589.780327801,2685713.4759420385,1981496.8344900934,25.0579031759739,102.69975304057277,1953.1145249233127
1387166620007.0,-1271360.8013992545,5641589.604327395,2685713.2630191,1981589.6045938716,25.0579027751401,102.69974556100534,1952.7067942332585
1387166621007.0,-1271359.967442601,5641589.441994278,2685712.8942673258,1981682.27989289,25.05790106656687,102.69973785428772,1952.2410758282392
1387166622007.0,-1271359.2683183884,5641589.140994171,2685712.5362503966,1981774.9679593698,25.057899849506672,102.6997317527694,1951.6842134269627
1387166623007.0,-1271358.7648622834,5641588.967180372,2685712.137181823,1981867.6861208265,25.057897658178266,102.69972726538457,1951.2613285397456
1387166624007.0,-1271358.3381432272,5641588.7195288325,2685711.705224159,1981960.401797229,25.057895408813117,102.699723680497,1950.774544463606
1387166625007.0,-1271357.5946649113,5641588.284369658,2685711.1183078727,1982052.8571028546,25.057892857957338,102.69971744249767,1949.9933436260344
1387166626007.0,-1271357.0363879076,5641587.874654069,2685710.4771372085,1982145.369457596,25.05788961306368,102.69971293907312,1949.2485320974877
1387166627007.0,-1271356.623331841,5641587.674183296,2685710.0446556173,1982238.1275228187,25.057887172008453,102.69970938347494,1948.805941739993
1387166628007.0,-1271305.9033779942,5641571.090090367,2685683.6261901883,1982288.583086307,25.057775650176197,102.69925528797253,1912.8604642766768
1387166629007.0,-1271305.3345571463,5641570.897506624,2685683.3104218086,1982381.339486376,25.05777426472701,102.69925020966026,1912.4432592944142
1387166630007.0,-1271288.3286461332,5641565.468021517,2685674.5086797797,1982460.317833815,25.05773684221192,102.69909766952462,1900.530702841607
1387166631007.0,-1271303.71192972,5641570.368299879,2685682.368087246,1982566.4298606343,25.05776989756038,102.69923567927242,1911.2533447528394
1387166632007.0,-1271302.7743417034,5641570.027252198,2685681.7432838394,1982658.7957621568,25.057766849098382,102.69922736010756,1910.5006157865014
1387166633007.0,-1271302.0501371243,5641569.81604099,2685681.3430290595,1982751.4554881568,25.057764972964442,102.69922082054896,1910.0002233805183
1387166634007.0,-1271301.4594281858,5641569.749704036,2685681.068943187,1982844.292067973,25.05776347592953,102.69921525571392,1909.7078806867587
1387166635007.0,-1271301.3847470495,5641569.643464442,2685680.921840338,1982937.4053920328,25.057762732210723,102.69921476529667,1909.5368195932554
1387166636007.0,-1271301.505223076,5641569.626001504,2685680.8818518645,1983030.6816051067,25.05776236917713,102.69921596775549,1909.5284427294505
1387166637007.0,-1271301.0376168024,5641569.47969683,2685680.5806893874,1983123.5167099636,25.057760845523887,102.69921176690166,1909.1784780729067
1387166638007.0,-1271301.0305398921,5641569.380591186,2685680.5140876006,1983216.7175397144,25.057760676520044,102.69921191435465,1909.0612790297077
1387166639007.0,-1271300.388001349,5641569.101010804,2685680.0687400037,1983309.3344077778,25.057758618047913,102.69920631302072,1908.4976324442005
1387166640007.0,-1271300.554198065,5641569.219381271,2685680.1855534613,1983402.759906372,25.057758992012747,102.69920766153324,1908.6848099429917
1387166641007.0,-1271300.4389311085,5641569.130168911,2685680.095660587,1983495.8798986648,25.057758686614797,102.69920674176039,1908.5449440733623
1387166642007.0,-1271300.4954748703,5641569.219959666,2685680.0829482544,1983589.1647348066,25.05775820036982,102.69920709270224,1908.630170253372
1387166643007.0,-1271300.6593449323,5641569.19695776,2685680.1655248064,1983682.5390729967,25.05775882353382,102.699208726637,1908.6774502342996
1387166644007.0,-1271300.0694793258,5641569.220936587,2685679.9723110115,1983775.4808653332,25.05775765017866,102.69920297324342,1908.499341469784
1387166645007.0,-1271299.4484116,5641569.114350689,2685679.7377218264,1983868.3299599641,25.057756651626878,102.6991972026455,1908.1821124847113
1387166646007.0,-1271299.4585832,5641569.389224904,2685680.008299316,1983961.8676190244,25.057757830197875,102.69919670227885,1908.5416484090877
1387166647007.0,-1271300.0655061074,5641569.720046871,2685680.532389726,1984055.8315106651,25.057760371276192,102.69920184777685,1909.1768356843422
1387166648007.0,-1271299.95703925,5641569.7609570725,2685680.53782613,1984149.0549036788,25.05776035431651,102.69920071032071,1909.193691056478
1387166649007.0,-1271300.68733875,5641569.999266619,2685680.817295178,1984242.9018928001,25.057761136828134,102.69920724976944,1909.6680877787014
1387166650007.0,-1271301.4735705305,5641570.126726859,2685681.067651439,1984336.6496726677,25.05776204766473,102.69921457124421,1910.0433329894959
1387166651007.0,-1271301.7225707427,5641570.114117159,2685681.0238329587,1984429.9979233856,25.057761527230163,102.69921700534385,1910.0632175281298
1387166652007.0,-1271302.0431000767,5641570.163226105,2685681.160865775,1984523.481474761,25.05776219507368,102.6992199963627,1910.22848490649
1387166653007.0,-1271302.0558830956,5641570.244830627,2685681.1283904403,1984616.801883765,25.057761614554806,102.69921994217782,1910.2893918585698
1387166654007.0,-1271302.7104408543,5641570.49568352,2685681.4805363985,1984710.639176402,25.057763008092405,102.69922572224608,1910.790571173575
